OID_,NAME_2,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
,Lackawanna,913,19216,1201000000.000000000000000,0.000000000000000,1480.499267579999923,1480.499267579999923,11.064325583300000,37.588946851700001,212612.080408999987412
,Laclede,914,31701,1981312500.000000000000000,0.000000000000000,225.044830321999996,225.044830321999996,1.158961151700000,7.107129509960000,36740.227469899997232
,Lafayette,915,137329,8583062500.000000000000000,0.000000000000000,2085.384033199999976,2085.384033199999976,2.598329535060000,16.755279588600001,356825.996719999995548
,Lafourche,916,48205,3012812500.000000000000000,0.000000000000000,363.031341553000004,363.031341553000004,2.049285205270000,11.612472098700000,98785.793320199998561
,LaGrange,917,16048,1003000000.000000000000000,0.000000000000000,159.451477051000012,159.451477051000012,2.363265984640000,7.130937630820000,37925.692521600001783
,Lake,918,735876,45992250000.000000000000000,0.000000000000000,3305.189208979999876,3305.189208979999876,2.646582627070000,18.412369147100001,1947556.637279999908060
,Lake and Peninsula,919,1091036,68189750000.000000000000000,0.000000000000000,103.931907654000000,103.931907654000000,0.001201669465120,0.122269901803000,1311.064646540000012
,Lake Erie,920,207314,12957125000.000000000000000,0.000000000000000,1214.088134769999897,1214.088134769999897,0.062729700678900,3.826871624200000,13004.745166500000778
,Lake Hurron,921,375409,23463062500.000000000000000,0.000000000000000,145.947341918999996,145.947341918999996,0.011871056963500,0.592519676416000,4456.501623619999918
,Lake Michigan,922,925810,57863125000.000000000000000,0.000000000000000,193.407424926999994,193.407424926999994,0.014788326622200,0.846688289496000,13691.180670100000498
,Lake of the Woods,923,73589,4599312500.000000000000000,0.000000000000000,86.039405822800006,86.039405822800006,0.053694850982400,1.045179882600000,3951.350388939999903
,Lake Ontario,924,149295,9330937500.000000000000000,0.000000000000000,440.331665038999972,440.331665038999972,0.054463829378600,2.269102645870000,8131.177407080000194
,Lake St. Clair,925,7897,493562500.000000000000000,0.000000000000000,390.207061768000017,390.207061768000017,1.143864523740000,11.591534497200000,9033.098143960000016
,Lake Superior,926,851977,53248562500.000000000000000,0.000000000000000,1103.194458010000062,1103.194458010000062,0.012212284098700,1.670301173670000,10404.585169600000881
,Lamar,927,92497,5781062500.000000000000000,0.000000000000000,510.446960449000017,510.446960449000017,1.597132740600000,10.281303017400001,147729.987108000001172
,Lamb,928,41992,2624500000.000000000000000,0.000000000000000,163.183059692000000,163.183059692000000,0.320352877306000,4.058903388350000,13452.258023799999137
,Lamoille,929,19210,1200625000.000000000000000,0.000000000000000,331.311401366999974,331.311401366999974,1.294819244030000,7.162664912810000,24873.477677800001402
,Lamoure,930,47601,2975062500.000000000000000,0.000000000000000,131.121124267999988,131.121124267999988,0.080563222386600,1.346573341530000,3834.889948829999867
,Lampasas,931,29603,1850187500.000000000000000,0.000000000000000,164.625320434999992,164.625320434999992,0.683074995201000,4.931787512370000,20221.069082900001376
,Lancaster,932,104601,6537562500.000000000000000,0.000000000000000,2126.748046879999947,2126.748046879999947,8.961180924220001,35.031955855000000,937348.485853999969549
,Lander,933,229186,14324125000.000000000000000,0.000000000000000,213.605880737000007,213.605880737000007,0.024905893801700,1.216876156580000,5708.082176840000102
,Lane,934,221856,13866000000.000000000000000,0.000000000000000,1657.121704099999988,1657.121704099999988,1.644761889460000,15.552751024000001,364900.293747999996413
,Langlade,935,36911,2306937500.000000000000000,0.000000000000000,240.401840209999989,240.401840209999989,0.525745256934000,4.796348944530000,19405.783178699999553
,Lanier,936,8345,521562500.000000000000000,0.000000000000000,246.084884643999999,246.084884643999999,1.406582224240000,8.735048583019999,11737.928661300000385
,Lapeer,937,27437,1714812500.000000000000000,0.000000000000000,494.294708252000021,494.294708252000021,3.176071177840000,11.774877479400001,87141.864906500006327
,LaPorte,938,25062,1566375000.000000000000000,0.000000000000000,1520.665893549999964,1520.665893549999964,4.428057258350000,20.385826766200001,110975.971009000000777
,Laramie,939,111042,6940125000.000000000000000,0.000000000000000,507.562866211000028,507.562866211000028,0.866682383463000,9.740289125660000,96238.145224499996402
,Larimer,940,109480,6842500000.000000000000000,0.000000000000000,1444.473999020000065,1444.473999020000065,2.958498018980000,20.525861163700000,323896.363117999979295
,Larue,941,10915,682187500.000000000000000,0.000000000000000,232.672195434999992,232.672195434999992,1.314546712830000,7.446092108540000,14348.277370600000722
,Las Animas,942,197724,12357750000.000000000000000,0.000000000000000,269.179443359000004,269.179443359000004,0.078370044992000,2.179900319860000,15495.638775999999780
,Lassen,943,196447,12277937500.000000000000000,0.000000000000000,899.091491699000017,899.091491699000017,0.178669723926000,5.312272594850000,35099.131256100001337
,Latah,944,44843,2802687500.000000000000000,0.000000000000000,909.792236327999944,909.792236327999944,0.850287393039000,11.139181436099999,38129.437566000000515
,Latimer,945,30084,1880250000.000000000000000,0.000000000000000,298.305358887000011,298.305358887000011,0.373511680990000,3.819288102140000,11236.725410900000497
,Lauderdale,946,80472,5029500000.000000000000000,0.000000000000000,826.062683105000019,826.062683105000019,2.517859391470000,13.026621848300000,202617.180950000009034
,Laurel,947,18489,1155562500.000000000000000,0.000000000000000,344.473846435999974,344.473846435999974,3.325808012080000,12.177025834600000,61490.864335400001437
,Laurens,948,64110,4006875000.000000000000000,0.000000000000000,450.764831543000014,450.764831543000014,1.774582201060000,8.773952350100000,113768.464909999995143
,Lavaca,949,40411,2525687500.000000000000000,0.000000000000000,115.018669127999999,115.018669127999999,0.475060530897000,3.843438016420000,19197.671114100001432
,Lawrence,950,243541,15221312500.000000000000000,0.000000000000000,759.029663086000028,759.029663086000028,1.637624162900000,9.235838367100000,398828.626257999974769
,Le Flore,951,66929,4183062500.000000000000000,0.000000000000000,515.818054199000017,515.818054199000017,0.763902600296000,5.781783369340000,51127.237135199997283
,Le Sueur,952,19627,1226687500.000000000000000,0.000000000000000,240.280639648000005,240.280639648000005,1.542893933080000,8.900776003640001,30282.379224500000419
,Lea,953,181738,11358625000.000000000000000,0.000000000000000,311.785736084000007,311.785736084000007,0.381257852984000,5.951300130400000,69289.039685499999905
,Leake,954,24085,1505312500.000000000000000,0.000000000000000,1029.282104489999938,1029.282104489999938,1.039335535430000,8.990034469499999,25032.396370900001784
,Leavenworth,955,19535,1220937500.000000000000000,0.000000000000000,787.451477050999983,787.451477050999983,4.073006978230000,20.540754068300000,79566.191319699995802
,Lebanon,956,14996,937250000.000000000000000,0.000000000000000,1152.039306639999950,1152.039306639999950,9.302802380210000,31.974423702999999,139504.824494000000414
,Lee,957,253814,15863375000.000000000000000,0.000000000000000,2225.332763670000077,2225.332763670000077,4.747167451110000,20.671992297500001,1204897.559439999982715
,Leelanau,958,15885,992812500.000000000000000,0.000000000000000,126.545295714999995,126.545295714999995,1.346354386720000,5.697059395890000,21386.839433100001770
,Leflore,959,25037,1564812500.000000000000000,0.000000000000000,624.249389648000033,624.249389648000033,1.175942299700000,10.828321982600000,29442.067357500000071
,Lehigh,960,14344,896500000.000000000000000,0.000000000000000,1295.302612299999964,1295.302612299999964,25.026930547199999,67.720893196600002,358986.291769000003114
,Lemhi,961,189416,11838500000.000000000000000,0.000000000000000,82.649291992200006,82.649291992200006,0.041818142118200,1.058881830760000,7921.025207470000169
,Lenawee,962,31631,1976937500.000000000000000,0.000000000000000,752.979980468999997,752.979980468999997,3.146261860540000,15.202006673000000,99519.408910600002855
,Lenoir,963,16806,1050375000.000000000000000,0.000000000000000,492.625396728999988,492.625396728999988,3.507407319040000,13.684067987700001,58945.487403799997992
,Leon,964,74182,4636375000.000000000000000,0.000000000000000,1756.093139650000012,1756.093139650000012,4.180242952110000,26.677494564900002,310098.782673000008799
,Leslie,965,16839,1052437500.000000000000000,0.000000000000000,240.023574829000012,240.023574829000012,0.638103400051000,4.718205518110000,10745.023153500000262
,Letcher,966,14104,881500000.000000000000000,0.000000000000000,233.711273193000011,233.711273193000011,1.695584947130000,8.953223863990001,23914.530094300000201
,Levy,967,47307,2956687500.000000000000000,0.000000000000000,251.310012817000000,251.310012817000000,0.926802820463000,5.257619981180000,43844.261027599997760
,Lewis,968,244095,15255937500.000000000000000,0.000000000000000,321.363586425999983,321.363586425999983,0.659317216774000,5.352543704150000,160936.036028000002261
,Lewis and Clark,969,144275,9017187500.000000000000000,0.000000000000000,335.082489013999975,335.082489013999975,0.463615433056000,6.331910918610000,66888.116604199996800
,Lexington,970,31504,1969000000.000000000000000,0.000000000000000,701.481201172000056,701.481201172000056,9.286803241710000,23.645851170600000,292571.449327000009362
,Liberty,971,166275,10392187500.000000000000000,0.000000000000000,783.825378418000014,783.825378418000014,0.918301470468000,9.157688178200001,152690.577002000005450
,Licking,972,28501,1781312500.000000000000000,0.000000000000000,850.991210937999995,850.991210937999995,6.182084168640000,22.489314575400002,176195.580890000012005
,Limestone,973,64251,4015687500.000000000000000,0.000000000000000,474.053405762000011,474.053405762000011,1.809401428880000,9.948706459720000,116255.851206999999704
,Lincoln,974,1713836,107114750000.000000000000000,0.000000000000000,3254.571777340000153,3254.571777340000153,0.390897897503000,5.238708153730000,669934.889064999995753
,Linn,975,176516,11032250000.000000000000000,0.000000000000000,616.137817382999970,616.137817382999970,2.066469547700000,14.669159329799999,364764.938681999978144
,Lipscomb,976,38412,2400750000.000000000000000,0.000000000000000,144.500946045000006,144.500946045000006,0.088039770822100,1.947443531150000,3381.783676819999982
,Litchfield,977,39326,2457875000.000000000000000,0.000000000000000,350.180297852000024,350.180297852000024,4.896113826470000,16.932208864300001,192544.572340000013355
,Little River,978,23495,1468437500.000000000000000,0.000000000000000,164.464538573999988,164.464538573999988,0.546348983624000,3.903775664880000,12836.469370200000412
,Live Oak,979,44558,2784875000.000000000000000,0.000000000000000,167.029953003000003,167.029953003000003,0.245488498060000,2.874361178210000,10938.476496600000246
,Livingston,980,159939,9996187500.000000000000000,0.000000000000000,1083.976806639999950,1083.976806639999950,2.941780473930000,13.019133643700000,470505.427221000019927
,Llano,981,40000,2500000000.000000000000000,0.000000000000000,136.087585448999988,136.087585448999988,0.489345112131000,3.783073389780000,19573.804485199998453
,Logan,982,335304,20956500000.000000000000000,0.000000000000000,832.689392089999956,832.689392089999956,0.699532913213000,6.689031610750000,234556.183932000014465
,Long,983,16782,1048875000.000000000000000,0.000000000000000,277.727325439000026,277.727325439000026,1.006339228860000,8.359574418939999,16888.384938600000169
,Lonoke,984,33497,2093562500.000000000000000,0.000000000000000,412.043701171999999,412.043701171999999,2.300385632810000,12.268589320200000,77056.017542400004459
,Lorain,985,20555,1284687500.000000000000000,0.000000000000000,753.596008300999983,753.596008300999983,14.928348624900000,37.071142403300001,306852.205984000000171
,Los Alamos,986,4477,279812500.000000000000000,0.000000000000000,255.863922118999994,255.863922118999994,3.888795311800000,17.993388444800001,17410.136610900000960
,Los Angeles,987,169537,10596062500.000000000000000,0.000000000000000,3936.923583979999876,3936.923583979999876,58.166847888299998,150.004831475000003,9861432.890440000221133
,Loudon,988,10249,640562500.000000000000000,0.000000000000000,279.124114990000010,279.124114990000010,5.243115005160000,15.009582876000000,53736.685687800003507
,Loudoun,989,21707,1356687500.000000000000000,0.000000000000000,1123.520507810000026,1123.520507810000026,18.894351787400002,61.246330461800000,410139.694248999992851
,Louisa,990,38407,2400437500.000000000000000,0.000000000000000,253.423324584999989,253.423324584999989,1.258819173470000,6.817021936190000,48347.467995400002110
,Loup,991,23627,1476687500.000000000000000,0.000000000000000,22.670051574700000,22.670051574700000,0.024949363645300,0.418359910358000,589.478614847000017
,Love,992,22417,1401062500.000000000000000,0.000000000000000,117.703536987000007,117.703536987000007,0.433692412923000,3.270105714100000,9722.082820480000009
,Loving,993,28222,1763875000.000000000000000,0.000000000000000,17.521923065199999,17.521923065199999,0.003181909686560,0.129964757157000,89.799855174000001
,Lowndes,994,73075,4567187500.000000000000000,0.000000000000000,1256.096191410000074,1256.096191410000074,2.555896647140000,15.144921418899999,186772.147490000003017
,Lubbock,995,37291,2330687500.000000000000000,0.000000000000000,790.698974608999947,790.698974608999947,7.923675733920000,33.746949234100001,295481.791793000011239
,Lucas,996,32443,2027687500.000000000000000,0.000000000000000,1118.586425779999900,1118.586425779999900,13.479475737100000,39.971037097599996,437314.631339000014123
,Luce,997,38480,2405000000.000000000000000,0.000000000000000,343.672973633000026,343.672973633000026,0.165697666876000,3.400803737650000,6376.046221399999922
,Lumpkin,998,11812,738250000.000000000000000,0.000000000000000,576.916503906000003,576.916503906000003,2.995184696600000,13.232801520100001,35379.121636299998499
,Luna,999,123126,7695375000.000000000000000,0.000000000000000,485.798339843999997,485.798339843999997,0.202352558321000,3.744101635790000,24914.861095799999021
,Lunenburg,1000,17877,1117312500.000000000000000,0.000000000000000,466.973785399999997,466.973785399999997,0.711295948396000,5.873061106160000,12715.837669500000629
,Luzerne,1001,37785,2361562500.000000000000000,0.000000000000000,1118.216918950000036,1118.216918950000036,8.456776769379999,32.804782330499997,319539.310231000010390
,Lycoming,1002,51592,3224500000.000000000000000,0.000000000000000,664.029296875000000,664.029296875000000,2.190856214110000,14.015958728799999,113030.653799000006984
,Lyman,1003,71088,4443000000.000000000000000,0.000000000000000,148.067871093999997,148.067871093999997,0.051356152736300,1.357289830060000,3650.806185710000136
,Lynchburg,1004,2109,131812500.000000000000000,0.000000000000000,1300.170654300000024,1300.170654300000024,38.377796859100002,73.823043754200000,80938.773575900006108
,Lynn,1005,37274,2329625000.000000000000000,0.000000000000000,106.701782226999995,106.701782226999995,0.151327988158000,2.285780357130000,5640.599430610000127
,Lyon,1006,183923,11495187500.000000000000000,0.000000000000000,510.490203856999983,510.490203856999983,0.766605193636000,7.641865387670000,140996.327029000007315
,Mackinac,1007,44307,2769187500.000000000000000,0.000000000000000,93.116271972700005,93.116271972700005,0.224883986619000,2.114580940850000,9963.934795110000778
,Macomb,1008,20005,1250312500.000000000000000,0.000000000000000,735.408386230000019,735.408386230000019,42.661936481799998,65.763478026000001,853452.039317999966443
,Macon,1009,134974,8435875000.000000000000000,0.000000000000000,653.945922851999967,653.945922851999967,1.607767956460000,10.767328185400000,217006.872154999990016
,Macoupin,1010,36066,2254125000.000000000000000,0.000000000000000,223.520874023000005,223.520874023000005,1.298303232230000,7.634828505610000,46824.604373599999235
,Madera,1011,89249,5578062500.000000000000000,0.000000000000000,990.430297851999967,990.430297851999967,1.852212171450000,17.408266715300002,165308.084089000010863
,Madison,1012,593832,37114500000.000000000000000,0.000000000000000,2464.243164059999799,2464.243164059999799,2.392447309440000,15.261135849100000,1420711.770659999921918
,Magoffin,1013,12858,803625000.000000000000000,0.000000000000000,326.761840819999975,326.761840819999975,1.029676075800000,8.164381760640000,13239.574982699999964
,Mahaska,1014,23807,1487937500.000000000000000,0.000000000000000,355.426757812999995,355.426757812999995,0.938611216548000,7.159393417210000,22345.517232400001376
,Mahnomen,1015,24406,1525375000.000000000000000,0.000000000000000,183.306304931999989,183.306304931999989,0.226264239846000,2.652964930550000,5522.205037679999805
,Mahoning,1016,17674,1104625000.000000000000000,0.000000000000000,551.437927245999958,551.437927245999958,12.898613069500000,29.297145772600000,227970.087390000000596
,Major,1017,39773,2485812500.000000000000000,0.000000000000000,99.860786438000005,99.860786438000005,0.188141740207000,2.200474768850000,7482.961433260000376
,Malheur,1018,411648,25728000000.000000000000000,0.000000000000000,425.782806396000012,425.782806396000012,0.075222489263700,2.493808883060000,30965.187260399998195
,Manassas,1019,412,25750000.000000000000000,0.000000000000000,928.348815918000014,928.348815918000014,94.348628092799999,138.484905609000009,38871.634774199999811
,Manassas Park,1020,115,7187500.000000000000000,0.000000000000000,492.198944091999977,492.198944091999977,116.623753410000006,121.252889929999995,13411.731642200000351
,Manatee,1021,31284,1955250000.000000000000000,0.000000000000000,1176.768432620000112,1176.768432620000112,11.242699572299999,35.713548084000003,351716.613419000001159
,Manistee,1022,23039,1439937500.000000000000000,0.000000000000000,254.828231812000013,254.828231812000013,1.051042496590000,6.577039754530000,24214.968078900001274
,Manitowoc,1023,24674,1542125000.000000000000000,0.000000000000000,420.349212646000012,420.349212646000012,3.195094523110000,15.168495114800001,78835.762263199998415
,Marathon,1024,65347,4084187500.000000000000000,0.000000000000000,335.289459228999988,335.289459228999988,2.097227092420000,11.317365521999999,137047.498809000011533
,Marengo,1025,40884,2555250000.000000000000000,0.000000000000000,250.954544067000000,250.954544067000000,0.492715252394000,4.337144711790000,20144.170378899998468
,Maricopa,1026,383219,23951187500.000000000000000,0.000000000000000,3603.678466800000024,3603.678466800000024,10.994771998899999,47.254672365899999,4213405.530650000087917
,Maries,1027,22023,1376437500.000000000000000,0.000000000000000,101.234672545999999,101.234672545999999,0.423138264966000,2.864893531760000,9318.774009349999687
,Marin,1028,21802,1362625000.000000000000000,0.000000000000000,4854.354980469999646,4854.354980469999646,11.555366142400000,58.047953977900001,251930.092636999994284
,Marinette,1029,58833,3677062500.000000000000000,0.000000000000000,368.798736571999996,368.798736571999996,0.671882588795000,5.467715855730000,39528.868346600000223
,Marion,1030,440271,27516937500.000000000000000,0.000000000000000,2257.175537109999823,2257.175537109999823,4.601245398720000,23.250032484700000,2025794.912939999951050
,Mariposa,1031,60765,3797812500.000000000000000,0.000000000000000,240.011276245000005,240.011276245000005,0.307790872018000,3.682638298890000,18702.912338199999795
,Marlboro,1032,20216,1263500000.000000000000000,0.000000000000000,605.041381836000028,605.041381836000028,1.419234685520000,9.785368921700000,28691.248402500001248
,Marquette,1033,96989,6061812500.000000000000000,0.000000000000000,810.468994141000053,810.468994141000053,0.851050039781000,8.443038589610000,82542.492308300003060
,Marshall,1034,324101,20256312500.000000000000000,0.000000000000000,665.993286132999970,665.993286132999970,1.153256537350000,7.579914901170000,373771.597010999976192
,Martin,1035,138650,8665625000.000000000000000,0.000000000000000,501.926727294999978,501.926727294999978,1.651795536150000,11.098987509000001,229021.451086999994004
,Martinsville,1036,467,29187500.000000000000000,0.000000000000000,182.356979370000005,182.356979370000005,27.951607535400001,29.090157220100000,13053.400718999999299
,Mason,1037,152211,9513187500.000000000000000,0.000000000000000,404.640686034999987,404.640686034999987,1.034699793390000,6.910209319650000,157492.690252000000328
,Massac,1038,10172,635750000.000000000000000,0.000000000000000,177.393814087000010,177.393814087000010,1.511825802290000,8.710000029050001,15378.292060899999342
,Matagorda,1039,47445,2965312500.000000000000000,0.000000000000000,515.167602538999972,515.167602538999972,0.752170288703000,7.291102708580000,35686.719347500002186
,Matanuska-Susitna,1040,1023178,63948625000.000000000000000,0.000000000000000,111.192855835000003,111.192855835000003,0.000390022882017,0.172882563800000,399.062832377000007
,Mathews,1041,3590,224375000.000000000000000,0.000000000000000,113.682159424000005,113.682159424000005,2.432271442780000,6.528849259940000,8731.854479580000771
,Maui,1042,48189,3011812500.000000000000000,0.000000000000000,1084.268554689999974,1084.268554689999974,3.478753255850000,28.901287291399999,167637.640646000014385
,Maury,1043,25560,1597500000.000000000000000,0.000000000000000,343.238250731999983,343.238250731999983,3.372911486300000,13.826544864500001,86211.617589799992857
,Maverick,1044,54175,3385937500.000000000000000,0.000000000000000,575.811889648000033,575.811889648000033,1.082317117670000,11.962589807500001,58634.529849500002456
,Mayes,1045,28425,1776562500.000000000000000,0.000000000000000,236.188659668000014,236.188659668000014,1.497321414590000,8.034313973870001,42561.361209599999711
,Mc Kean,1046,40851,2553187500.000000000000000,0.000000000000000,817.542785644999981,817.542785644999981,1.022779758770000,9.161838380120001,41781.575925700002699
,McClain,1047,24040,1502500000.000000000000000,0.000000000000000,301.828277587999992,301.828277587999992,1.600770462040000,7.745201256080000,38482.521907499998633
,McCone,1048,111332,6958250000.000000000000000,0.000000000000000,58.036575317400001,58.036575317400001,0.014474100690100,0.500612303137000,1611.430578030000106
,McCook,1049,23962,1497625000.000000000000000,0.000000000000000,96.243270874000004,96.243270874000004,0.227996450967000,2.388380771880000,5463.250958069999797
,McCormick,1050,16260,1016250000.000000000000000,0.000000000000000,346.430541991999974,346.430541991999974,0.630982970020000,4.972958506300000,10259.783092499999839
,McCracken,1051,11071,691937500.000000000000000,0.000000000000000,397.431457519999981,397.431457519999981,5.859282163460000,17.433640775400001,64868.112831699996605
,McCreary,1052,17855,1115937500.000000000000000,0.000000000000000,554.207763672000056,554.207763672000056,1.050510570390000,8.135442606690001,18756.866234199998871
,McCulloch,1053,44914,2807125000.000000000000000,0.000000000000000,134.286865234000004,134.286865234000004,0.183805950799000,2.773315891400000,8255.460474210000029
,McCurtain,1054,78868,4929250000.000000000000000,0.000000000000000,314.925170897999976,314.925170897999976,0.408085782648000,3.632303170370000,32184.909505899999203
,McDonald,1055,22402,1400125000.000000000000000,0.000000000000000,176.869567870999987,176.869567870999987,1.053727381660000,5.994084992920000,23605.600804000001517
,McDonough,1056,24368,1523000000.000000000000000,0.000000000000000,977.056945800999983,977.056945800999983,1.318717666550000,14.010448968400000,32134.512098499999411
,McDowell,1057,40810,2550625000.000000000000000,0.000000000000000,309.531646728999988,309.531646728999988,1.617178904720000,8.739728407439999,65997.071101599998656
,McDuffie,1058,11072,692000000.000000000000000,0.000000000000000,179.729095459000007,179.729095459000007,1.983415799980000,8.550203435160000,21960.379737300001580
,McHenry,1059,104428,6526750000.000000000000000,0.000000000000000,647.836303711000028,647.836303711000028,3.256958843390000,18.309126958899999,340117.698098000022583
,McIntosh,1060,89276,5579750000.000000000000000,0.000000000000000,237.649688720999990,237.649688720999990,0.440114181236000,3.703294033540000,39291.633644000001368
,McKenzie,1061,118053,7378312500.000000000000000,0.000000000000000,131.666778563999998,131.666778563999998,0.056533444884100,1.357370498770000,6673.942768900000374
,McKinley,1062,227660,14228750000.000000000000000,0.000000000000000,678.663452148000033,678.663452148000033,0.303931509895000,4.778786185910000,69193.047542800006340
,McLean,1063,156361,9772562500.000000000000000,0.000000000000000,2476.478515629999947,2476.478515629999947,1.253938485950000,15.102089981000001,196067.075600999989547
,McLennan,1064,44250,2765625000.000000000000000,0.000000000000000,1618.680297849999988,1618.680297849999988,5.516184467250000,25.613229750300000,244091.162676000007195
,McLeod,1065,20887,1305437500.000000000000000,0.000000000000000,372.986450194999975,372.986450194999975,1.779690747890000,10.636866283100000,37172.400651199997810
,McMinn,1066,17966,1122875000.000000000000000,0.000000000000000,257.064025878999985,257.064025878999985,2.978767817130000,10.276009219700001,53516.542602599998645
,McMullen,1067,47734,2983375000.000000000000000,0.000000000000000,28.036382675199999,28.036382675199999,0.013381106219000,0.339686942043000,638.733724258000052
,McNairy,1068,23157,1447312500.000000000000000,0.000000000000000,164.087554931999989,164.087554931999989,1.141107764680000,5.331217742790000,26424.632506599999033
,McPherson,1069,120724,7545250000.000000000000000,0.000000000000000,264.786285399999997,264.786285399999997,0.260649478037000,3.867204909060000,31466.647586600000068
,Meade,1070,198477,12404812500.000000000000000,0.000000000000000,309.629058837999992,309.629058837999992,0.298664762089000,4.364293546730000,59278.085985199999413
,Meagher,1071,99355,6209687500.000000000000000,0.000000000000000,121.345176696999999,121.345176696999999,0.018674323883900,0.706273444010000,1855.387449479999987
,Mecklenburg,1072,51165,3197812500.000000000000000,0.000000000000000,1108.807617189999974,1108.807617189999974,21.159725076800001,50.782146443800002,1082637.333550000097603
,Mecosta,1073,23645,1477812500.000000000000000,0.000000000000000,824.008117675999983,824.008117675999983,1.843207179590000,11.194570797300001,43582.633761400000367
,Medina,1074,73096,4568500000.000000000000000,0.000000000000000,1347.504394529999900,1347.504394529999900,3.178192371200000,15.485947185000001,232313.149566000007326
,Meeker,1075,26785,1674062500.000000000000000,0.000000000000000,196.232940673999991,196.232940673999991,0.887356771510000,5.977367137250000,23767.851124900000286
,Meigs,1076,27138,1696125000.000000000000000,0.000000000000000,227.185531615999992,227.185531615999992,1.322164407100000,5.864052462680000,35880.897679900001094
,Mellette,1077,54483,3405187500.000000000000000,0.000000000000000,104.861938476999995,104.861938476999995,0.036879910820000,0.886347292593000,2009.328181209999912
,Menard,1078,50254,3140875000.000000000000000,0.000000000000000,116.829612732000001,116.829612732000001,0.295172902185000,3.163403764960000,14833.619026399999711
,Mendocino,1079,146011,9125687500.000000000000000,0.000000000000000,755.218017577999944,755.218017577999944,0.601024390465000,7.495516391530000,87756.172276199999033
,Menifee,1080,8551,534437500.000000000000000,0.000000000000000,156.167846679999997,156.167846679999997,0.717525921638000,5.207044366520000,6135.564155920000303
,Menominee,1081,58601,3662562500.000000000000000,0.000000000000000,158.911132812999995,158.911132812999995,0.445452779487000,3.957249526440000,26103.978330699999788
,Merced,1082,81732,5108250000.000000000000000,0.000000000000000,805.202270507999970,805.202270507999970,3.401325357390000,24.869615226200001,277997.124109999975190
,Mercer,1083,173588,10849250000.000000000000000,0.000000000000000,1616.965087889999950,1616.965087889999950,3.652401035270000,24.002176294700000,634012.990910000051372
,Meriwether,1084,21011,1313187500.000000000000000,0.000000000000000,175.976516723999993,175.976516723999993,1.022759873930000,5.745978531160000,21489.207711099999869
,Merrick,1085,20504,1281500000.000000000000000,0.000000000000000,122.955871582000000,122.955871582000000,0.371285025667000,3.407290895480000,7612.828166280000005
,Merrimack,1086,39683,2480187500.000000000000000,0.000000000000000,536.431579589999956,536.431579589999956,3.814727308200000,17.022628020799999,151379.823770999995759
,Mesa,1087,139384,8711500000.000000000000000,0.000000000000000,959.754028319999975,959.754028319999975,1.167242722450000,12.123300773900000,162694.959625999996206
,Metcalfe,1088,12057,753562500.000000000000000,0.000000000000000,123.792297363000003,123.792297363000003,0.832033407508000,4.484503382040000,10031.826794299999165
,Miami,1089,57175,3573437500.000000000000000,0.000000000000000,480.948272705000022,480.948272705000022,3.066675245310000,14.812847084100000,175337.157150000013644
,Miami-Dade,1090,83242,5202625000.000000000000000,0.000000000000000,3370.308593750000000,3370.308593750000000,31.138253013000000,106.314418200999995,2592010.457309999968857
,Middlesex,1091,69784,4361500000.000000000000000,0.000000000000000,2653.421142579999923,2653.421142579999923,35.983196454300000,86.199665010999993,2511051.381370000075549
,Midland,1092,59298,3706125000.000000000000000,0.000000000000000,813.573608398000033,813.573608398000033,3.882209327610000,20.536947402900001,230207.248707999999169
,Mifflin,1093,17099,1068687500.000000000000000,0.000000000000000,295.217864990000010,295.217864990000010,2.698231147870000,12.411638916199999,46137.054397499996412
,Milam,1094,42611,2663187500.000000000000000,0.000000000000000,224.180786132999998,224.180786132999998,0.582979874723000,4.811819362500000,24841.355441799998516
,Millard,1095,283500,17718750000.000000000000000,0.000000000000000,194.916748046999999,194.916748046999999,0.043828844369900,1.201368678850000,12425.477378899999167
,Mille Lacs,1096,28147,1759187500.000000000000000,0.000000000000000,260.683349609000004,260.683349609000004,0.982931126762000,6.535949952820000,27666.562425000000076
,Miller,1097,63494,3968375000.000000000000000,0.000000000000000,450.428161621000015,450.428161621000015,1.207149296770000,8.078713224239999,76646.737448800005950
,Mills,1098,49352,3084500000.000000000000000,0.000000000000000,269.161926269999981,269.161926269999981,0.402914047329000,4.199619558330000,19884.614063799999713
,Milwaukee,1099,9999,624937500.000000000000000,0.000000000000000,1881.705078129999947,1881.705078129999947,94.158454360700006,122.220567431000006,941490.385152000002563
,Miner,1100,23725,1482812500.000000000000000,0.000000000000000,71.775184631299993,71.775184631299993,0.092085689063600,1.257442456500000,2184.732973029999812
,Mineral,1101,258920,16182500000.000000000000000,0.000000000000000,459.910888671999999,459.910888671999999,0.145769266025000,2.956353537710000,37742.578359099999943
,Mingo,1102,17440,1090000000.000000000000000,0.000000000000000,506.580627440999990,506.580627440999990,1.400478315640000,9.969469727890001,24424.341824800001632
,Minidoka,1103,31695,1980937500.000000000000000,0.000000000000000,194.676879882999998,194.676879882999998,0.625327557999000,5.270121660730000,19819.756950800001505
,Minnehaha,1104,33701,2106312500.000000000000000,0.000000000000000,585.140136718999997,585.140136718999997,5.333176500070000,26.072907016500000,179733.381228999991436
,Missaukee,1105,23704,1481500000.000000000000000,0.000000000000000,125.183952332000004,125.183952332000004,0.626364882040000,3.943933664680000,14847.353163899999345
